Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
17.90195,test,1,1,0.2928513,1.781587,-2.064172
17.91235,test,1,1,0.2928272,1.781604,-2.064196
17.92315,test,1,1,0.2930118,1.781482,-2.063796
17.9344,test,1,1,0.2930308,1.781481,-2.063795
17.94534,test,1,1,0.2930199,1.78148,-2.063785
17.95644,test,1,1,0.2929092,1.781606,-2.063769
17.96765,test,1,1,0.2929021,1.781613,-2.063772
17.97893,test,1,1,0.2930642,1.781695,-2.063352
17.99002,test,1,1,0.2927652,1.781624,-2.063733
18.00172,test,1,1,0.2927543,1.781636,-2.063734
18.01194,test,1,1,0.2930268,1.781788,-2.063481
18.02299,test,1,1,0.2928084,1.781708,-2.063765
18.03442,test,1,1,0.2927895,1.781714,-2.063759
18.04523,test,1,1,0.2931357,1.781876,-2.063231
18.05647,test,1,1,0.2928954,1.781757,-2.06356
18.06748,test,1,1,0.2928792,1.781773,-2.063562
18.0788,test,1,1,0.2931751,1.781915,-2.063284
18.08997,test,1,1,0.2930401,1.781806,-2.063513
18.10078,test,1,1,0.2930385,1.781822,-2.063519
18.11194,test,1,1,0.2930304,1.781826,-2.06352
18.1231,test,1,1,0.293038,1.781843,-2.063445
