Time Since Start (in seconds),Participant ID,Trial Number,Trial Length,Condition Number,Head Position x,Head Position y,Head Position z
14.04407,asdf,1,10,1,0,1.59,0
14.04604,asdf,1,10,1,0,1.59,0
14.04805,asdf,1,10,1,0,1.59,0
14.05005,asdf,1,10,1,0,1.59,0
14.05207,asdf,1,10,1,0,1.59,0
14.05405,asdf,1,10,1,0,1.59,0
14.05603,asdf,1,10,1,0,1.59,0
14.05801,asdf,1,10,1,0,1.59,0
14.05994,asdf,1,10,1,0,1.59,0
14.06191,asdf,1,10,1,0,1.59,0
14.06422,asdf,1,10,1,0,1.59,0
14.06634,asdf,1,10,1,0,1.59,0
14.06859,asdf,1,10,1,0,1.59,0
14.07064,asdf,1,10,1,0,1.59,0
14.07264,asdf,1,10,1,0,1.59,0
14.07464,asdf,1,10,1,0,1.59,0
14.07654,asdf,1,10,1,0,1.59,0
14.07851,asdf,1,10,1,0,1.59,0
14.08057,asdf,1,10,1,0,1.59,0
14.08293,asdf,1,10,1,0,1.59,0
14.08491,asdf,1,10,1,0,1.59,0
14.08698,asdf,1,10,1,0,1.59,0
14.08909,asdf,1,10,1,0,1.59,0
14.09116,asdf,1,10,1,0,1.59,0
14.09319,asdf,1,10,1,0,1.59,0
14.09529,asdf,1,10,1,0,1.59,0
14.0974,asdf,1,10,1,0,1.59,0
14.09955,asdf,1,10,1,0,1.59,0
14.10155,asdf,1,10,1,0,1.59,0
14.10387,asdf,1,10,1,0,1.59,0
14.1058,asdf,1,10,1,0,1.59,0
14.10777,asdf,1,10,1,0,1.59,0
14.10975,asdf,1,10,1,0,1.59,0
14.11172,asdf,1,10,1,0,1.59,0
14.11378,asdf,1,10,1,0,1.59,0
14.1158,asdf,1,10,1,0,1.59,0
14.11788,asdf,1,10,1,0,1.59,0
14.1199,asdf,1,10,1,0,1.59,0
14.12182,asdf,1,10,1,0,1.59,0
14.1241,asdf,1,10,1,0,1.59,0
14.12614,asdf,1,10,1,0,1.59,0
14.12808,asdf,1,10,1,0,1.59,0
14.13007,asdf,1,10,1,0,1.59,0
14.13217,asdf,1,10,1,0,1.59,0
14.13418,asdf,1,10,1,0,1.59,0
14.13617,asdf,1,10,1,0,1.59,0
14.13809,asdf,1,10,1,0,1.59,0
14.14007,asdf,1,10,1,0,1.59,0
14.14234,asdf,1,10,1,0,1.59,0
14.14432,asdf,1,10,1,0,1.59,0
14.14637,asdf,1,10,1,0,1.59,0
14.14836,asdf,1,10,1,0,1.59,0
14.15036,asdf,1,10,1,0,1.59,0
14.15233,asdf,1,10,1,0,1.59,0
14.15424,asdf,1,10,1,0,1.59,0
14.15621,asdf,1,10,1,0,1.59,0
14.15822,asdf,1,10,1,0,1.59,0
14.1602,asdf,1,10,1,0,1.59,0
14.16249,asdf,1,10,1,0,1.59,0
14.16452,asdf,1,10,1,0,1.59,0
14.16652,asdf,1,10,1,0,1.59,0
14.16853,asdf,1,10,1,0,1.59,0
14.1705,asdf,1,10,1,0,1.59,0
14.17246,asdf,1,10,1,0,1.59,0
14.17445,asdf,1,10,1,0,1.59,0
14.17637,asdf,1,10,1,0,1.59,0
14.17834,asdf,1,10,1,0,1.59,0
14.18048,asdf,1,10,1,0,1.59,0
14.18961,asdf,1,10,1,0,1.59,0
14.19219,asdf,1,10,1,0,1.59,0
14.19449,asdf,1,10,1,0,1.59,0
14.19661,asdf,1,10,1,0,1.59,0
14.19863,asdf,1,10,1,0,1.59,0
14.20064,asdf,1,10,1,0,1.59,0
14.20298,asdf,1,10,1,0,1.59,0
14.20501,asdf,1,10,1,0,1.59,0
14.20702,asdf,1,10,1,0,1.59,0
14.20899,asdf,1,10,1,0,1.59,0
14.21109,asdf,1,10,1,0,1.59,0
14.21318,asdf,1,10,1,0,1.59,0
14.21519,asdf,1,10,1,0,1.59,0
14.2172,asdf,1,10,1,0,1.59,0
14.21919,asdf,1,10,1,0,1.59,0
14.22112,asdf,1,10,1,0,1.59,0
14.22342,asdf,1,10,1,0,1.59,0
14.22541,asdf,1,10,1,0,1.59,0
14.22739,asdf,1,10,1,0,1.59,0
14.22937,asdf,1,10,1,0,1.59,0
14.23136,asdf,1,10,1,0,1.59,0
14.23338,asdf,1,10,1,0,1.59,0
14.2354,asdf,1,10,1,0,1.59,0
14.23746,asdf,1,10,1,0,1.59,0
14.23953,asdf,1,10,1,0,1.59,0
14.2416,asdf,1,10,1,0,1.59,0
14.24386,asdf,1,10,1,0,1.59,0
14.24598,asdf,1,10,1,0,1.59,0
14.24806,asdf,1,10,1,0,1.59,0
14.25015,asdf,1,10,1,0,1.59,0
14.25223,asdf,1,10,1,0,1.59,0
14.25445,asdf,1,10,1,0,1.59,0
14.25675,asdf,1,10,1,0,1.59,0
14.25893,asdf,1,10,1,0,1.59,0
14.26109,asdf,1,10,1,0,1.59,0
14.26356,asdf,1,10,1,0,1.59,0
14.26567,asdf,1,10,1,0,1.59,0
14.26781,asdf,1,10,1,0,1.59,0
14.26995,asdf,1,10,1,0,1.59,0
14.27204,asdf,1,10,1,0,1.59,0
14.27406,asdf,1,10,1,0,1.59,0
14.27608,asdf,1,10,1,0,1.59,0
14.2781,asdf,1,10,1,0,1.59,0
14.2801,asdf,1,10,1,0,1.59,0
14.28238,asdf,1,10,1,0,1.59,0
14.28439,asdf,1,10,1,0,1.59,0
14.28639,asdf,1,10,1,0,1.59,0
14.28851,asdf,1,10,1,0,1.59,0
14.29055,asdf,1,10,1,0,1.59,0
14.29254,asdf,1,10,1,0,1.59,0
14.29453,asdf,1,10,1,0,1.59,0
14.29652,asdf,1,10,1,0,1.59,0
14.29853,asdf,1,10,1,0,1.59,0
14.30051,asdf,1,10,1,0,1.59,0
14.30269,asdf,1,10,1,0,1.59,0
14.30472,asdf,1,10,1,0,1.59,0
14.30672,asdf,1,10,1,0,1.59,0
14.30874,asdf,1,10,1,0,1.59,0
14.31072,asdf,1,10,1,0,1.59,0
14.3127,asdf,1,10,1,0,1.59,0
14.31468,asdf,1,10,1,0,1.59,0
14.3167,asdf,1,10,1,0,1.59,0
14.3187,asdf,1,10,1,0,1.59,0
14.32071,asdf,1,10,1,0,1.59,0
14.32299,asdf,1,10,1,0,1.59,0
14.32492,asdf,1,10,1,0,1.59,0
14.32689,asdf,1,10,1,0,1.59,0
14.32887,asdf,1,10,1,0,1.59,0
14.33092,asdf,1,10,1,0,1.59,0
14.33293,asdf,1,10,1,0,1.59,0
14.33495,asdf,1,10,1,0,1.59,0
14.33714,asdf,1,10,1,0,1.59,0
14.3392,asdf,1,10,1,0,1.59,0
14.34123,asdf,1,10,1,0,1.59,0
14.3435,asdf,1,10,1,0,1.59,0
14.34557,asdf,1,10,1,0,1.59,0
14.34765,asdf,1,10,1,0,1.59,0
14.34964,asdf,1,10,1,0,1.59,0
14.35175,asdf,1,10,1,0,1.59,0
14.35387,asdf,1,10,1,0,1.59,0
14.35581,asdf,1,10,1,0,1.59,0
14.3578,asdf,1,10,1,0,1.59,0
14.35981,asdf,1,10,1,0,1.59,0
14.36185,asdf,1,10,1,0,1.59,0
14.3643,asdf,1,10,1,0,1.59,0
14.36639,asdf,1,10,1,0,1.59,0
14.36853,asdf,1,10,1,0,1.59,0
14.37061,asdf,1,10,1,0,1.59,0
14.37271,asdf,1,10,1,0,1.59,0
14.37486,asdf,1,10,1,0,1.59,0
14.37693,asdf,1,10,1,0,1.59,0
14.37891,asdf,1,10,1,0,1.59,0
14.38098,asdf,1,10,1,0,1.59,0
14.38334,asdf,1,10,1,0,1.59,0
14.38542,asdf,1,10,1,0,1.59,0
14.38745,asdf,1,10,1,0,1.59,0
14.38942,asdf,1,10,1,0,1.59,0
14.39148,asdf,1,10,1,0,1.59,0
14.39354,asdf,1,10,1,0,1.59,0
14.39556,asdf,1,10,1,0,1.59,0
14.39767,asdf,1,10,1,0,1.59,0
14.39971,asdf,1,10,1,0,1.59,0
14.40169,asdf,1,10,1,0,1.59,0
14.40399,asdf,1,10,1,0,1.59,0
14.40588,asdf,1,10,1,0,1.59,0
14.40787,asdf,1,10,1,0,1.59,0
14.40978,asdf,1,10,1,0,1.59,0
14.41176,asdf,1,10,1,0,1.59,0
14.41377,asdf,1,10,1,0,1.59,0
14.41571,asdf,1,10,1,0,1.59,0
14.4176,asdf,1,10,1,0,1.59,0
14.41962,asdf,1,10,1,0,1.59,0
14.4216,asdf,1,10,1,0,1.59,0
14.42385,asdf,1,10,1,0,1.59,0
14.42584,asdf,1,10,1,0,1.59,0
14.42794,asdf,1,10,1,0,1.59,0
14.43024,asdf,1,10,1,0,1.59,0
14.43244,asdf,1,10,1,0,1.59,0
14.43451,asdf,1,10,1,0,1.59,0
14.43656,asdf,1,10,1,0,1.59,0
14.43852,asdf,1,10,1,0,1.59,0
14.44057,asdf,1,10,1,0,1.59,0
14.44292,asdf,1,10,1,0,1.59,0
14.44492,asdf,1,10,1,0,1.59,0
14.44694,asdf,1,10,1,0,1.59,0
14.44897,asdf,1,10,1,0,1.59,0
14.45099,asdf,1,10,1,0,1.59,0
14.45297,asdf,1,10,1,0,1.59,0
14.455,asdf,1,10,1,0,1.59,0
14.45709,asdf,1,10,1,0,1.59,0
14.45914,asdf,1,10,1,0,1.59,0
14.46119,asdf,1,10,1,0,1.59,0
14.46362,asdf,1,10,1,0,1.59,0
14.46567,asdf,1,10,1,0,1.59,0
14.46776,asdf,1,10,1,0,1.59,0
14.46972,asdf,1,10,1,0,1.59,0
14.47172,asdf,1,10,1,0,1.59,0
14.47373,asdf,1,10,1,0,1.59,0
14.47572,asdf,1,10,1,0,1.59,0
14.47772,asdf,1,10,1,0,1.59,0
14.47978,asdf,1,10,1,0,1.59,0
14.48178,asdf,1,10,1,0,1.59,0
14.4841,asdf,1,10,1,0,1.59,0
14.48612,asdf,1,10,1,0,1.59,0
14.4882,asdf,1,10,1,0,1.59,0
14.4902,asdf,1,10,1,0,1.59,0
14.49226,asdf,1,10,1,0,1.59,0
14.49423,asdf,1,10,1,0,1.59,0
14.49623,asdf,1,10,1,0,1.59,0
14.49821,asdf,1,10,1,0,1.59,0
14.50028,asdf,1,10,1,0,1.59,0
14.50268,asdf,1,10,1,0,1.59,0
14.50469,asdf,1,10,1,0,1.59,0
14.50666,asdf,1,10,1,0,1.59,0
14.50865,asdf,1,10,1,0,1.59,0
14.51065,asdf,1,10,1,0,1.59,0
14.51261,asdf,1,10,1,0,1.59,0
14.51462,asdf,1,10,1,0,1.59,0
14.51662,asdf,1,10,1,0,1.59,0
14.51862,asdf,1,10,1,0,1.59,0
14.5206,asdf,1,10,1,0,1.59,0
14.52285,asdf,1,10,1,0,1.59,0
14.52488,asdf,1,10,1,0,1.59,0
14.52686,asdf,1,10,1,0,1.59,0
14.52882,asdf,1,10,1,0,1.59,0
14.53083,asdf,1,10,1,0,1.59,0
14.53276,asdf,1,10,1,0,1.59,0
14.53477,asdf,1,10,1,0,1.59,0
14.53676,asdf,1,10,1,0,1.59,0
14.53874,asdf,1,10,1,0,1.59,0
14.54072,asdf,1,10,1,0,1.59,0
14.54296,asdf,1,10,1,0,1.59,0
14.54499,asdf,1,10,1,0,1.59,0
14.54698,asdf,1,10,1,0,1.59,0
14.549,asdf,1,10,1,0,1.59,0
14.55102,asdf,1,10,1,0,1.59,0
14.55307,asdf,1,10,1,0,1.59,0
14.55511,asdf,1,10,1,0,1.59,0
14.55721,asdf,1,10,1,0,1.59,0
14.55929,asdf,1,10,1,0,1.59,0
14.56135,asdf,1,10,1,0,1.59,0
14.56372,asdf,1,10,1,0,1.59,0
14.56579,asdf,1,10,1,0,1.59,0
14.56787,asdf,1,10,1,0,1.59,0
14.56982,asdf,1,10,1,0,1.59,0
14.57185,asdf,1,10,1,0,1.59,0
14.57391,asdf,1,10,1,0,1.59,0
14.57595,asdf,1,10,1,0,1.59,0
14.57799,asdf,1,10,1,0,1.59,0
14.58011,asdf,1,10,1,0,1.59,0
14.58242,asdf,1,10,1,0,1.59,0
14.58443,asdf,1,10,1,0,1.59,0
14.58643,asdf,1,10,1,0,1.59,0
14.5885,asdf,1,10,1,0,1.59,0
14.59047,asdf,1,10,1,0,1.59,0
14.59248,asdf,1,10,1,0,1.59,0
14.59449,asdf,1,10,1,0,1.59,0
14.59652,asdf,1,10,1,0,1.59,0
14.59851,asdf,1,10,1,0,1.59,0
14.6005,asdf,1,10,1,0,1.59,0
14.603,asdf,1,10,1,0,1.59,0
14.60501,asdf,1,10,1,0,1.59,0
14.60711,asdf,1,10,1,0,1.59,0
14.60912,asdf,1,10,1,0,1.59,0
14.61112,asdf,1,10,1,0,1.59,0
14.61303,asdf,1,10,1,0,1.59,0
14.615,asdf,1,10,1,0,1.59,0
14.61699,asdf,1,10,1,0,1.59,0
14.61909,asdf,1,10,1,0,1.59,0
14.62103,asdf,1,10,1,0,1.59,0
14.62336,asdf,1,10,1,0,1.59,0
14.62536,asdf,1,10,1,0,1.59,0
14.62734,asdf,1,10,1,0,1.59,0
14.62933,asdf,1,10,1,0,1.59,0
14.63134,asdf,1,10,1,0,1.59,0
14.63326,asdf,1,10,1,0,1.59,0
14.63526,asdf,1,10,1,0,1.59,0
14.63729,asdf,1,10,1,0,1.59,0
14.63927,asdf,1,10,1,0,1.59,0
14.64129,asdf,1,10,1,0,1.59,0
14.64355,asdf,1,10,1,0,1.59,0
14.64555,asdf,1,10,1,0,1.59,0
14.65433,asdf,1,10,1,0,1.59,0
14.65685,asdf,1,10,1,0,1.59,0
14.65895,asdf,1,10,1,0,1.59,0
14.6609,asdf,1,10,1,0,1.59,0
14.66323,asdf,1,10,1,0,1.59,0
14.66528,asdf,1,10,1,0,1.59,0
14.66748,asdf,1,10,1,0,1.59,0
14.66957,asdf,1,10,1,0,1.59,0
14.6716,asdf,1,10,1,0,1.59,0
14.67363,asdf,1,10,1,0,1.59,0
14.67564,asdf,1,10,1,0,1.59,0
14.67766,asdf,1,10,1,0,1.59,0
14.67963,asdf,1,10,1,0,1.59,0
14.68161,asdf,1,10,1,0,1.59,0
14.68394,asdf,1,10,1,0,1.59,0
14.68593,asdf,1,10,1,0,1.59,0
14.68794,asdf,1,10,1,0,1.59,0
14.68992,asdf,1,10,1,0,1.59,0
14.6919,asdf,1,10,1,0,1.59,0
14.69388,asdf,1,10,1,0,1.59,0
14.69595,asdf,1,10,1,0,1.59,0
14.69802,asdf,1,10,1,0,1.59,0
14.70005,asdf,1,10,1,0,1.59,0
14.70228,asdf,1,10,1,0,1.59,0
14.70427,asdf,1,10,1,0,1.59,0
14.70624,asdf,1,10,1,0,1.59,0
14.70821,asdf,1,10,1,0,1.59,0
14.71018,asdf,1,10,1,0,1.59,0
14.71209,asdf,1,10,1,0,1.59,0
14.71408,asdf,1,10,1,0,1.59,0
14.71598,asdf,1,10,1,0,1.59,0
14.71796,asdf,1,10,1,0,1.59,0
14.72,asdf,1,10,1,0,1.59,0
14.72226,asdf,1,10,1,0,1.59,0
14.72429,asdf,1,10,1,0,1.59,0
14.72632,asdf,1,10,1,0,1.59,0
14.72832,asdf,1,10,1,0,1.59,0
14.73035,asdf,1,10,1,0,1.59,0
14.73237,asdf,1,10,1,0,1.59,0
14.73435,asdf,1,10,1,0,1.59,0
14.73632,asdf,1,10,1,0,1.59,0
14.73823,asdf,1,10,1,0,1.59,0
14.74023,asdf,1,10,1,0,1.59,0
14.74257,asdf,1,10,1,0,1.59,0
14.74461,asdf,1,10,1,0,1.59,0
14.74657,asdf,1,10,1,0,1.59,0
14.74865,asdf,1,10,1,0,1.59,0
14.75072,asdf,1,10,1,0,1.59,0
14.75269,asdf,1,10,1,0,1.59,0
14.75471,asdf,1,10,1,0,1.59,0
14.75669,asdf,1,10,1,0,1.59,0
14.7587,asdf,1,10,1,0,1.59,0
14.76068,asdf,1,10,1,0,1.59,0
14.76307,asdf,1,10,1,0,1.59,0
14.76511,asdf,1,10,1,0,1.59,0
14.76711,asdf,1,10,1,0,1.59,0
14.76911,asdf,1,10,1,0,1.59,0
14.77101,asdf,1,10,1,0,1.59,0
14.77299,asdf,1,10,1,0,1.59,0
14.77499,asdf,1,10,1,0,1.59,0
14.7769,asdf,1,10,1,0,1.59,0
14.7788,asdf,1,10,1,0,1.59,0
14.78083,asdf,1,10,1,0,1.59,0
14.7831,asdf,1,10,1,0,1.59,0
14.78511,asdf,1,10,1,0,1.59,0
14.78708,asdf,1,10,1,0,1.59,0
14.78899,asdf,1,10,1,0,1.59,0
14.79107,asdf,1,10,1,0,1.59,0
14.79306,asdf,1,10,1,0,1.59,0
14.79503,asdf,1,10,1,0,1.59,0
14.79706,asdf,1,10,1,0,1.59,0
14.79909,asdf,1,10,1,0,1.59,0
14.80107,asdf,1,10,1,0,1.59,0
14.80336,asdf,1,10,1,0,1.59,0
14.80538,asdf,1,10,1,0,1.59,0
14.8074,asdf,1,10,1,0,1.59,0
14.8094,asdf,1,10,1,0,1.59,0
14.81138,asdf,1,10,1,0,1.59,0
14.81341,asdf,1,10,1,0,1.59,0
14.81539,asdf,1,10,1,0,1.59,0
14.81748,asdf,1,10,1,0,1.59,0
14.81952,asdf,1,10,1,0,1.59,0
14.82152,asdf,1,10,1,0,1.59,0
14.82376,asdf,1,10,1,0,1.59,0
14.82573,asdf,1,10,1,0,1.59,0
14.82773,asdf,1,10,1,0,1.59,0
14.82969,asdf,1,10,1,0,1.59,0
14.83168,asdf,1,10,1,0,1.59,0
14.83369,asdf,1,10,1,0,1.59,0
14.83568,asdf,1,10,1,0,1.59,0
14.83768,asdf,1,10,1,0,1.59,0
14.83968,asdf,1,10,1,0,1.59,0
14.84168,asdf,1,10,1,0,1.59,0
14.84395,asdf,1,10,1,0,1.59,0
14.84595,asdf,1,10,1,0,1.59,0
14.84788,asdf,1,10,1,0,1.59,0
14.84992,asdf,1,10,1,0,1.59,0
14.85193,asdf,1,10,1,0,1.59,0
14.85403,asdf,1,10,1,0,1.59,0
14.85602,asdf,1,10,1,0,1.59,0
14.85805,asdf,1,10,1,0,1.59,0
14.86011,asdf,1,10,1,0,1.59,0
14.8624,asdf,1,10,1,0,1.59,0
14.86443,asdf,1,10,1,0,1.59,0
14.86647,asdf,1,10,1,0,1.59,0
14.86855,asdf,1,10,1,0,1.59,0
14.87052,asdf,1,10,1,0,1.59,0
14.87252,asdf,1,10,1,0,1.59,0
14.87451,asdf,1,10,1,0,1.59,0
14.8765,asdf,1,10,1,0,1.59,0
14.87848,asdf,1,10,1,0,1.59,0
14.88046,asdf,1,10,1,0,1.59,0
14.88276,asdf,1,10,1,0,1.59,0
14.88477,asdf,1,10,1,0,1.59,0
14.88675,asdf,1,10,1,0,1.59,0
14.88872,asdf,1,10,1,0,1.59,0
14.8907,asdf,1,10,1,0,1.59,0
14.89272,asdf,1,10,1,0,1.59,0
14.89471,asdf,1,10,1,0,1.59,0
14.89691,asdf,1,10,1,0,1.59,0
14.89902,asdf,1,10,1,0,1.59,0
14.90102,asdf,1,10,1,0,1.59,0
14.90328,asdf,1,10,1,0,1.59,0
14.90529,asdf,1,10,1,0,1.59,0
14.9073,asdf,1,10,1,0,1.59,0
14.90929,asdf,1,10,1,0,1.59,0
14.91127,asdf,1,10,1,0,1.59,0
14.91331,asdf,1,10,1,0,1.59,0
14.91527,asdf,1,10,1,0,1.59,0
14.91731,asdf,1,10,1,0,1.59,0
14.9193,asdf,1,10,1,0,1.59,0
14.92124,asdf,1,10,1,0,1.59,0
14.9235,asdf,1,10,1,0,1.59,0
14.92549,asdf,1,10,1,0,1.59,0
14.92756,asdf,1,10,1,0,1.59,0
14.92963,asdf,1,10,1,0,1.59,0
14.93177,asdf,1,10,1,0,1.59,0
14.93387,asdf,1,10,1,0,1.59,0
14.93589,asdf,1,10,1,0,1.59,0
14.93798,asdf,1,10,1,0,1.59,0
14.94001,asdf,1,10,1,0,1.59,0
14.94245,asdf,1,10,1,0,1.59,0
14.94448,asdf,1,10,1,0,1.59,0
14.94654,asdf,1,10,1,0,1.59,0
14.94854,asdf,1,10,1,0,1.59,0
14.95055,asdf,1,10,1,0,1.59,0
14.95254,asdf,1,10,1,0,1.59,0
14.95453,asdf,1,10,1,0,1.59,0
14.95652,asdf,1,10,1,0,1.59,0
14.95842,asdf,1,10,1,0,1.59,0
14.96033,asdf,1,10,1,0,1.59,0
14.96266,asdf,1,10,1,0,1.59,0
14.96469,asdf,1,10,1,0,1.59,0
14.96663,asdf,1,10,1,0,1.59,0
14.96865,asdf,1,10,1,0,1.59,0
14.97067,asdf,1,10,1,0,1.59,0
14.9727,asdf,1,10,1,0,1.59,0
14.97473,asdf,1,10,1,0,1.59,0
14.97697,asdf,1,10,1,0,1.59,0
14.97912,asdf,1,10,1,0,1.59,0
14.98115,asdf,1,10,1,0,1.59,0
14.98341,asdf,1,10,1,0,1.59,0
14.9857,asdf,1,10,1,0,1.59,0
14.98775,asdf,1,10,1,0,1.59,0
14.98967,asdf,1,10,1,0,1.59,0
14.99168,asdf,1,10,1,0,1.59,0
14.99371,asdf,1,10,1,0,1.59,0
14.99573,asdf,1,10,1,0,1.59,0
14.99773,asdf,1,10,1,0,1.59,0
14.99975,asdf,1,10,1,0,1.59,0
15.00172,asdf,1,10,1,0,1.59,0
15.00399,asdf,1,10,1,0,1.59,0
15.00609,asdf,1,10,1,0,1.59,0
15.0081,asdf,1,10,1,0,1.59,0
15.01008,asdf,1,10,1,0,1.59,0
15.01212,asdf,1,10,1,0,1.59,0
15.01418,asdf,1,10,1,0,1.59,0
15.01619,asdf,1,10,1,0,1.59,0
15.01821,asdf,1,10,1,0,1.59,0
15.02021,asdf,1,10,1,0,1.59,0
15.02254,asdf,1,10,1,0,1.59,0
15.02455,asdf,1,10,1,0,1.59,0
15.02657,asdf,1,10,1,0,1.59,0
15.02855,asdf,1,10,1,0,1.59,0
15.03057,asdf,1,10,1,0,1.59,0
15.0326,asdf,1,10,1,0,1.59,0
15.03459,asdf,1,10,1,0,1.59,0
15.03659,asdf,1,10,1,0,1.59,0
15.03861,asdf,1,10,1,0,1.59,0
15.0407,asdf,1,10,1,0,1.59,0
15.04308,asdf,1,10,1,0,1.59,0
15.0452,asdf,1,10,1,0,1.59,0
15.04722,asdf,1,10,1,0,1.59,0
15.04939,asdf,1,10,1,0,1.59,0
15.05144,asdf,1,10,1,0,1.59,0
15.05346,asdf,1,10,1,0,1.59,0
15.05544,asdf,1,10,1,0,1.59,0
15.0575,asdf,1,10,1,0,1.59,0
15.0594,asdf,1,10,1,0,1.59,0
15.0614,asdf,1,10,1,0,1.59,0
15.06369,asdf,1,10,1,0,1.59,0
15.06574,asdf,1,10,1,0,1.59,0
15.06773,asdf,1,10,1,0,1.59,0
15.06971,asdf,1,10,1,0,1.59,0
15.07162,asdf,1,10,1,0,1.59,0
15.07354,asdf,1,10,1,0,1.59,0
15.07557,asdf,1,10,1,0,1.59,0
15.07756,asdf,1,10,1,0,1.59,0
15.07959,asdf,1,10,1,0,1.59,0
15.08159,asdf,1,10,1,0,1.59,0
15.08398,asdf,1,10,1,0,1.59,0
15.08614,asdf,1,10,1,0,1.59,0
15.08825,asdf,1,10,1,0,1.59,0
15.09032,asdf,1,10,1,0,1.59,0
15.09236,asdf,1,10,1,0,1.59,0
15.09443,asdf,1,10,1,0,1.59,0
15.09649,asdf,1,10,1,0,1.59,0
15.09862,asdf,1,10,1,0,1.59,0
15.10075,asdf,1,10,1,0,1.59,0
15.10312,asdf,1,10,1,0,1.59,0
15.10515,asdf,1,10,1,0,1.59,0
15.10722,asdf,1,10,1,0,1.59,0
15.10921,asdf,1,10,1,0,1.59,0
15.11839,asdf,1,10,1,0,1.59,0
15.12133,asdf,1,10,1,0,1.59,0
15.12392,asdf,1,10,1,0,1.59,0
15.12611,asdf,1,10,1,0,1.59,0
15.12837,asdf,1,10,1,0,1.59,0
15.13061,asdf,1,10,1,0,1.59,0
15.13301,asdf,1,10,1,0,1.59,0
15.13513,asdf,1,10,1,0,1.59,0
15.1371,asdf,1,10,1,0,1.59,0
15.13922,asdf,1,10,1,0,1.59,0
15.14125,asdf,1,10,1,0,1.59,0
15.14369,asdf,1,10,1,0,1.59,0
15.14579,asdf,1,10,1,0,1.59,0
15.14793,asdf,1,10,1,0,1.59,0
15.14999,asdf,1,10,1,0,1.59,0
15.15206,asdf,1,10,1,0,1.59,0
15.15414,asdf,1,10,1,0,1.59,0
15.15615,asdf,1,10,1,0,1.59,0
15.15814,asdf,1,10,1,0,1.59,0
15.16011,asdf,1,10,1,0,1.59,0
15.16238,asdf,1,10,1,0,1.59,0
15.16454,asdf,1,10,1,0,1.59,0
15.16658,asdf,1,10,1,0,1.59,0
15.1686,asdf,1,10,1,0,1.59,0
15.1707,asdf,1,10,1,0,1.59,0
15.17268,asdf,1,10,1,0,1.59,0
15.17474,asdf,1,10,1,0,1.59,0
15.17681,asdf,1,10,1,0,1.59,0
15.17893,asdf,1,10,1,0,1.59,0
15.18096,asdf,1,10,1,0,1.59,0
15.18331,asdf,1,10,1,0,1.59,0
15.18537,asdf,1,10,1,0,1.59,0
15.18736,asdf,1,10,1,0,1.59,0
15.18927,asdf,1,10,1,0,1.59,0
15.19126,asdf,1,10,1,0,1.59,0
15.19331,asdf,1,10,1,0,1.59,0
15.19531,asdf,1,10,1,0,1.59,0
15.19736,asdf,1,10,1,0,1.59,0
15.19939,asdf,1,10,1,0,1.59,0
15.20135,asdf,1,10,1,0,1.59,0
15.20362,asdf,1,10,1,0,1.59,0
15.20562,asdf,1,10,1,0,1.59,0
15.20781,asdf,1,10,1,0,1.59,0
15.20991,asdf,1,10,1,0,1.59,0
15.21196,asdf,1,10,1,0,1.59,0
15.214,asdf,1,10,1,0,1.59,0
15.21607,asdf,1,10,1,0,1.59,0
15.21809,asdf,1,10,1,0,1.59,0
15.22006,asdf,1,10,1,0,1.59,0
15.22235,asdf,1,10,1,0,1.59,0
15.22439,asdf,1,10,1,0,1.59,0
15.22648,asdf,1,10,1,0,1.59,0
15.22857,asdf,1,10,1,0,1.59,0
15.23066,asdf,1,10,1,0,1.59,0
15.23271,asdf,1,10,1,0,1.59,0
15.23475,asdf,1,10,1,0,1.59,0
15.23674,asdf,1,10,1,0,1.59,0
15.23882,asdf,1,10,1,0,1.59,0
15.24096,asdf,1,10,1,0,1.59,0
15.24345,asdf,1,10,1,0,1.59,0
15.24597,asdf,1,10,1,0,1.59,0
15.24825,asdf,1,10,1,0,1.59,0
15.25044,asdf,1,10,1,0,1.59,0
15.25258,asdf,1,10,1,0,1.59,0
15.25468,asdf,1,10,1,0,1.59,0
15.25672,asdf,1,10,1,0,1.59,0
15.25873,asdf,1,10,1,0,1.59,0
15.26075,asdf,1,10,1,0,1.59,0
15.26307,asdf,1,10,1,0,1.59,0
15.26516,asdf,1,10,1,0,1.59,0
15.2671,asdf,1,10,1,0,1.59,0
15.26911,asdf,1,10,1,0,1.59,0
15.27114,asdf,1,10,1,0,1.59,0
15.27313,asdf,1,10,1,0,1.59,0
15.27505,asdf,1,10,1,0,1.59,0
15.27705,asdf,1,10,1,0,1.59,0
15.27904,asdf,1,10,1,0,1.59,0
15.28106,asdf,1,10,1,0,1.59,0
15.2834,asdf,1,10,1,0,1.59,0
15.28541,asdf,1,10,1,0,1.59,0
15.28741,asdf,1,10,1,0,1.59,0
15.28956,asdf,1,10,1,0,1.59,0
15.29159,asdf,1,10,1,0,1.59,0
15.29367,asdf,1,10,1,0,1.59,0
15.29561,asdf,1,10,1,0,1.59,0
15.2977,asdf,1,10,1,0,1.59,0
15.29982,asdf,1,10,1,0,1.59,0
15.30181,asdf,1,10,1,0,1.59,0
15.30415,asdf,1,10,1,0,1.59,0
15.30615,asdf,1,10,1,0,1.59,0
15.30812,asdf,1,10,1,0,1.59,0
15.31016,asdf,1,10,1,0,1.59,0
15.31223,asdf,1,10,1,0,1.59,0
